Test_Date,Device_Name,Brand,Model,Category,Price_USD,Battery_Life_Hours,Heart_Rate_Accuracy_Percent,Step_Count_Accuracy_Percent,Sleep_Tracking_Accuracy_Percent,Water_Resistance_Rating,User_Satisfaction_Rating,GPS_Accuracy_Meters,Connectivity_Features,Health_Sensors_Count,App_Ecosystem_Support,Performance_Score
6/9/2025,Withings ScanWatch 2,Withings,ScanWatch 2,Sports Watch,334.15,146.4,97.16,96.96,73.05,IP68,7.1,4.9,Bluetooth,6,Android/iOS,59.3
6/9/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,161.4,85.16,93.91,71.26,IPX7,7.1,,Bluetooth,2,Cross-platform,68.1
6/9/2025,Samsung Galaxy Watch 7,Samsung,Galaxy Watch 7,Smartwatch,689.84,43.8,97.61,96.02,78.84,IPX8,9.1,4.8,"WiFi, Bluetooth, NFC",8,Android/iOS,61.6
6/9/2025,Garmin Instinct 2X,Garmin,Instinct 2X,Smartwatch,508.09,413.7,92.97,98.35,79.95,5ATM,8.2,3.7,"WiFi, Bluetooth, NFC",9,Cross-platform,63.1
6/9/2025,Fitbit Inspire 4,Fitbit,Inspire 4,Fitness Tracker,83.72,121.7,90.05,96.03,78.43,IPX7,7.5,,Bluetooth,8,Cross-platform,70.8
6/9/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,437.92,190.1,89.46,94.76,86.32,IPX7,8.3,,Bluetooth,3,Cross-platform,74.7
6/9/2025,Fitbit Sense 2,Fitbit,Sense 2,Sports Watch,196.53,153.4,93.12,94.99,71.32,IP68,7.8,4.8,"Bluetooth, WiFi",10,Cross-platform,59.4
6/9/2025,Huawei Band 9,Huawei,Band 9,Smartwatch,659.77,57.7,97.53,96.61,81.04,IPX8,9,4.4,"WiFi, Bluetooth, NFC, LTE",15,Cross-platform,62.4
6/9/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,137.8,89.1,94.86,71.18,IPX4,7.7,,Bluetooth,2,Cross-platform,69.7
6/9/2025,Withings Steel HR,Withings,Steel HR,Sports Watch,373.95,154,93.49,93.44,78.19,IP68,8,2.5,Bluetooth,9,Android/iOS,62.2
6/9/2025,Huawei Watch Ultimate,Huawei,Watch Ultimate,Smartwatch,612.72,23.1,95.02,95.8,79.77,IPX8,9.3,3.9,"WiFi, Bluetooth, NFC",9,Android/iOS,61.8
6/9/2025,Polar Pacer Pro,Polar,Pacer Pro,Smartwatch,256.73,38.7,94.59,95.75,77.15,IPX8,7,3.4,"WiFi, Bluetooth, NFC",10,Cross-platform,58.1
6/9/2025,Fitbit Inspire 4,Fitbit,Inspire 4,Fitness Tracker,276.39,136,92.12,95.97,77.62,3ATM,7.9,,Bluetooth,7,Cross-platform,72.2
6/9/2025,Apple Watch SE 3,Apple,Watch SE 3,Smartwatch,809.24,32.9,95.66,96.79,75.64,5ATM,8.4,4.3,"WiFi, Bluetooth, NFC",15,iOS,59.8
6/9/2025,Apple Watch Series 10,Apple,Watch Series 10,Smartwatch,723.05,23.8,92.45,96.93,76.54,5ATM,9.2,4.5,"WiFi, Bluetooth, NFC",8,iOS,60.5
6/9/2025,Samsung Galaxy Watch FE,Samsung,Galaxy Watch FE,Smartwatch,349.03,50.9,95.43,96.39,76.56,IPX8,8.2,4.5,"WiFi, Bluetooth, NFC, LTE",10,Android/iOS,59.7
6/9/2025,Polar Pacer Pro,Polar,Pacer Pro,Smartwatch,317.92,40.9,97.69,94.82,82.11,IPX8,8.4,3.3,"WiFi, Bluetooth, NFC, LTE",14,Cross-platform,61.7
6/9/2025,Polar Vantage V3,Polar,Vantage V3,Sports Watch,451.43,224.4,94.76,96.01,78.91,IPX8,8.4,2.9,Bluetooth,9,Cross-platform,63.7
6/9/2025,Polar Vantage V3,Polar,Vantage V3,Sports Watch,398.33,239.5,97.83,96.08,70.29,5ATM,7.6,4.5,Bluetooth,10,Cross-platform,60.4
6/9/2025,Apple Watch Ultra 2,Apple,Watch Ultra 2,Smartwatch,567.36,31.4,93.54,97.85,81.9,IP68,9.3,2.3,"WiFi, Bluetooth, NFC, LTE",10,iOS,63.5
6/9/2025,Withings ScanWatch 2,Withings,ScanWatch 2,Sports Watch,235.63,169,93.72,94,71.52,IPX8,7.4,1.7,"Bluetooth, WiFi",5,Cross-platform,61.1
6/9/2025,Polar Pacer Pro,Polar,Pacer Pro,Sports Watch,317.12,187.3,93.05,96.91,76.98,IPX8,7.5,1.5,Bluetooth,8,Cross-platform,62.7
6/9/2025,Huawei Watch Ultimate,Huawei,Watch Ultimate,Smartwatch,671.21,56.5,96.03,95.13,84.74,IPX8,8.9,1.8,"WiFi, Bluetooth, NFC, LTE",15,Android/iOS,64.1
6/9/2025,Apple Watch Series 10,Apple,Watch Series 10,Smartwatch,304.29,48.2,97.67,97.06,78.38,IPX8,8.1,4.1,"WiFi, Bluetooth, NFC, LTE",10,iOS,60.6
6/9/2025,Fitbit Inspire 4,Fitbit,Inspire 4,Fitness Tracker,280.87,104,88.68,94.72,74.24,IPX7,8.3,,Bluetooth,10,Cross-platform,70.6
6/9/2025,Huawei Band 9,Huawei,Band 9,Smartwatch,703.58,26.3,94.53,96.69,75.16,5ATM,8.5,5,"WiFi, Bluetooth, NFC",13,Android/iOS,59.1
6/9/2025,Huawei Watch GT 5,Huawei,Watch GT 5,Smartwatch,191.75,28.1,94.69,95.22,79.08,5ATM,6.2,3.4,"WiFi, Bluetooth, NFC, LTE",13,Cross-platform,56.8
6/9/2025,Apple Watch Ultra 2,Apple,Watch Ultra 2,Smartwatch,558.07,27.4,97.61,96.45,75.13,IPX8,9.3,4.6,"WiFi, Bluetooth, NFC",14,iOS,61.2
6/9/2025,Polar Pacer Pro,Polar,Pacer Pro,Smartwatch,220.49,59.9,93.94,96.7,75.9,IP68,7.6,2.8,"WiFi, Bluetooth, NFC",13,Cross-platform,59.7
6/9/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,120.4,88.02,93.79,75.29,IPX4,6.8,,Bluetooth,5,Android/iOS,67.9
6/9/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,147.4,87.73,95.38,78.65,IPX7,7.4,,Bluetooth,4,Android/iOS,70.7
6/9/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,460.41,179.6,89.39,96.57,88.76,IPX8,8.7,,Bluetooth,6,Android/iOS,76.3
6/9/2025,Samsung Galaxy Watch FE,Samsung,Galaxy Watch FE,Smartwatch,566.59,36,92.27,97.37,83.14,5ATM,9.2,3.9,"WiFi, Bluetooth, NFC, LTE",15,Android/iOS,62.2
6/9/2025,Huawei Watch 5,Huawei,Watch 5,Smartwatch,719.41,66.6,95.3,93.01,78.55,IP68,8.2,3,"WiFi, Bluetooth, NFC, LTE",10,Android/iOS,60.8
6/9/2025,Garmin Forerunner 965,Garmin,Forerunner 965,Smartwatch,887.65,374.1,96.2,99.22,78.68,IP68,9,4.5,"WiFi, Bluetooth, NFC, LTE",11,Cross-platform,64.4
6/9/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,332.87,168.2,87.77,96.37,87.66,IPX8,7.7,,Bluetooth,6,Android/iOS,73.8
6/9/2025,Polar Vantage V3,Polar,Vantage V3,Smartwatch,415.73,40.1,95.93,93.62,79.69,IPX8,8.5,3.9,"WiFi, Bluetooth, NFC, LTE",13,Cross-platform,60.6
6/9/2025,Amazfit Band 7,Amazfit,Band 7,Fitness Tracker,238.94,139.8,92.15,96.48,75.96,3ATM,7.3,,"Bluetooth, WiFi",7,Cross-platform,70.8
6/9/2025,Huawei Band 9,Huawei,Band 9,Smartwatch,471.69,35.1,94.35,94.34,83.8,5ATM,9.5,2.3,"WiFi, Bluetooth, NFC, LTE",9,Android/iOS,63.7
6/9/2025,Fitbit Sense 2,Fitbit,Sense 2,Sports Watch,222.35,230,96.77,93.4,70.85,5ATM,7.2,3.1,Bluetooth,6,Cross-platform,60.1
6/9/2025,Withings ScanWatch 2,Withings,ScanWatch 2,Sports Watch,458.7,85.2,93.2,96.42,71.45,IPX8,8.6,1.8,Bluetooth,9,Cross-platform,61.7
6/9/2025,Garmin Enduro 3,Garmin,Enduro 3,Sports Watch,159.08,2055.2,94.69,99.02,79.62,10ATM,6.2,3.4,Bluetooth,8,Cross-platform,60.3
6/9/2025,Polar Pacer Pro,Polar,Pacer Pro,Sports Watch,207.69,117.9,96.57,96.69,73.51,5ATM,8.3,3.5,Bluetooth,6,Cross-platform,61.6
6/9/2025,Samsung Galaxy Watch FE,Samsung,Galaxy Watch FE,Smartwatch,203.06,71.3,94.43,96.32,77.94,IPX8,8.4,4.9,"WiFi, Bluetooth, NFC",13,Android/iOS,60.3
6/9/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,476.74,168,87.95,95.25,87.77,IPX8,8.8,,Bluetooth,6,Cross-platform,75.8
6/9/2025,Withings Steel HR,Withings,Steel HR,Sports Watch,225.44,213.9,93.46,95.36,75.24,IPX8,8.3,4.1,Bluetooth,6,Android/iOS,61.8
6/9/2025,Withings Steel HR,Withings,Steel HR,Smartwatch,295.19,26.2,97.82,93.09,84.72,IPX8,7.4,4,"WiFi, Bluetooth, NFC, LTE",11,Android/iOS,59.5
6/9/2025,Fitbit Versa 4,Fitbit,Versa 4,Smartwatch,285.51,69.1,93.89,94.27,82.8,IPX8,8.4,2.1,"WiFi, Bluetooth, NFC, LTE",10,Cross-platform,62.5
6/9/2025,Garmin Venu 3,Garmin,Venu 3,Smartwatch,826.47,269,93.87,98.65,84.6,IPX8,8.5,4.6,"WiFi, Bluetooth, NFC, LTE",10,Cross-platform,64
6/9/2025,Polar Pacer Pro,Polar,Pacer Pro,Sports Watch,486,153.4,93.89,96.53,72,IP68,8.3,4.7,Bluetooth,7,Cross-platform,60.8
6/9/2025,Polar Vantage V3,Polar,Vantage V3,Smartwatch,480.51,26.1,94.85,95.78,80.77,5ATM,8,3.3,"WiFi, Bluetooth, NFC",15,Cross-platform,60.2
6/9/2025,Polar Vantage V3,Polar,Vantage V3,Smartwatch,208.8,60.7,97.93,95.6,82.11,5ATM,7.9,2.5,"WiFi, Bluetooth, NFC, LTE",8,Cross-platform,62
6/9/2025,Samsung Galaxy Watch Ultra,Samsung,Galaxy Watch Ultra,Smartwatch,373.64,22.5,96.86,96.33,81.54,IP68,8.1,2.1,"WiFi, Bluetooth, NFC, LTE",9,Android/iOS,61.7
6/9/2025,Garmin Fenix 8,Garmin,Fenix 8,Smartwatch,705.4,360.2,94.23,99.36,76.66,5ATM,8.9,4,"WiFi, Bluetooth, NFC, LTE",14,Cross-platform,63.9
6/9/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,311.52,182.4,87.59,94.7,89.72,IPX7,7.8,,Bluetooth,4,Cross-platform,74
6/10/2025,Samsung Galaxy Watch FE,Samsung,Galaxy Watch FE,Smartwatch,354.58,23.5,95.77,97.18,81.6,IPX8,8.2,3.4,"WiFi, Bluetooth, NFC, LTE",10,Android/iOS,61
6/10/2025,Amazfit GTR 4,Amazfit,GTR 4,Sports Watch,60.68,89.9,92.69,94.32,71.59,IPX8,6.6,3.9,"Bluetooth, WiFi",8,Cross-platform,56.6
6/10/2025,Amazfit GTS 4,Amazfit,GTS 4,Smartwatch,132.78,65.6,95.6,93.72,81.83,IP68,7.5,1.7,"WiFi, Bluetooth, NFC",11,Cross-platform,61.2
6/10/2025,Garmin Fenix 8,Garmin,Fenix 8,Smartwatch,167.63,521.6,97.5,99.16,83.46,5ATM,7.9,2.8,"WiFi, Bluetooth, NFC, LTE",14,Cross-platform,64.7
6/10/2025,Withings ScanWatch 2,Withings,ScanWatch 2,Sports Watch,307.48,216.8,93.12,94.05,72.69,IP68,7.5,2.1,Bluetooth,8,Cross-platform,61.1
6/10/2025,Withings ScanWatch 2,Withings,ScanWatch 2,Smartwatch,431.93,40,95.51,93.55,77.6,IPX8,8.5,1.9,"WiFi, Bluetooth, NFC",10,Cross-platform,61.5
6/10/2025,Withings Steel HR,Withings,Steel HR,Sports Watch,294.08,104.8,95.45,96.64,73.29,IPX8,7.3,2.6,"Bluetooth, WiFi",10,Android/iOS,60.1
6/10/2025,Amazfit GTS 4,Amazfit,GTS 4,Sports Watch,118.56,231.8,94.53,96.34,74.7,IP68,7.1,5,Bluetooth,10,Android/iOS,59.4
6/10/2025,Samsung Galaxy Watch FE,Samsung,Galaxy Watch FE,Smartwatch,571.13,54.8,92.18,98.33,79.77,5ATM,8.2,4,"WiFi, Bluetooth, NFC",12,Android/iOS,60.5
6/10/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,145.4,85.45,94.07,71.55,IPX4,6.3,,Bluetooth,5,Cross-platform,66.3
6/10/2025,Withings ScanWatch 2,Withings,ScanWatch 2,Sports Watch,360.84,188.5,97.98,93.67,71.59,IP68,7.2,3.7,Bluetooth,10,Android/iOS,60.1
6/10/2025,Garmin Venu 3,Garmin,Venu 3,Smartwatch,273.87,536.6,92.3,98.17,75.39,IP68,7.8,3,"WiFi, Bluetooth, NFC",11,Cross-platform,62
6/10/2025,Huawei Watch GT 5,Huawei,Watch GT 5,Smartwatch,511.38,58.7,93.56,96.24,82.31,IPX8,8.4,3,"WiFi, Bluetooth, NFC, LTE",13,Android/iOS,61.8
6/10/2025,Garmin Forerunner 965,Garmin,Forerunner 965,Sports Watch,974.38,601.4,95.45,98.14,74.32,IPX8,8.2,2.7,Bluetooth,10,Cross-platform,63.2
6/10/2025,Huawei Watch Ultimate,Huawei,Watch Ultimate,Smartwatch,392.66,67.3,94.14,94.16,80.3,5ATM,7.8,4.2,"WiFi, Bluetooth, NFC",9,Android/iOS,59.6
6/10/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,128.5,89.86,96.12,77.77,IPX7,6,,Bluetooth,2,Android/iOS,67.8
6/10/2025,Samsung Galaxy Watch 7,Samsung,Galaxy Watch 7,Smartwatch,655.64,20.3,95.71,96.08,76.36,IPX8,9,4.7,"WiFi, Bluetooth, NFC, LTE",11,Android/iOS,60.3
6/10/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,120,91.43,96.57,78.28,IPX4,7.9,,Bluetooth,4,Cross-platform,71.9
6/10/2025,Polar Pacer Pro,Polar,Pacer Pro,Smartwatch,200.11,46.2,96.34,96.36,78.2,IP68,7.8,2.9,"WiFi, Bluetooth, NFC, LTE",12,Cross-platform,60.5
6/10/2025,Garmin Forerunner 965,Garmin,Forerunner 965,Sports Watch,342.29,267.1,96.1,98.04,76.43,IP68,7.3,1.6,Bluetooth,6,Cross-platform,62.9
6/10/2025,Withings Steel HR,Withings,Steel HR,Smartwatch,265.4,19,93.95,93.25,77.88,IP68,7.9,3.1,"WiFi, Bluetooth, NFC",13,Cross-platform,59
6/10/2025,Fitbit Inspire 4,Fitbit,Inspire 4,Fitness Tracker,91.81,194.3,88.58,96.01,78.43,IPX7,7.8,,Bluetooth,8,Cross-platform,72.2
6/10/2025,Polar Pacer Pro,Polar,Pacer Pro,Sports Watch,387.48,185.5,96.2,95.16,71.09,5ATM,8.1,4.9,Bluetooth,9,Cross-platform,60.6
6/10/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,458.43,174.3,89.24,93.51,89.85,IPX8,9.3,,Bluetooth,4,Android/iOS,77.1
6/10/2025,Huawei Band 9,Huawei,Band 9,Smartwatch,558.51,38.8,93.46,95.09,79.08,IP68,8.7,3.4,"WiFi, Bluetooth, NFC",13,Cross-platform,60.9
6/10/2025,Withings ScanWatch 2,Withings,ScanWatch 2,Sports Watch,419.92,209.5,92.37,93.44,77.84,5ATM,8.1,4.1,Bluetooth,10,Android/iOS,61.4
6/10/2025,Samsung Galaxy Watch Ultra,Samsung,Galaxy Watch Ultra,Smartwatch,280.23,31,97.01,96.97,83.97,IPX8,7.6,4.1,"WiFi, Bluetooth, NFC, LTE",9,Android/iOS,60.2
6/10/2025,Amazfit GTS 4,Amazfit,GTS 4,Smartwatch,126.59,45.4,92.07,93.41,82.44,IP68,6.5,1.6,"WiFi, Bluetooth, NFC",13,Android/iOS,58.7
6/10/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,136.3,87.75,96.25,75.57,IPX4,7.9,,Bluetooth,4,Cross-platform,71
6/10/2025,Polar Vantage V3,Polar,Vantage V3,Sports Watch,374.93,239.2,94.94,95,78.5,5ATM,7.6,4.6,"Bluetooth, WiFi",10,Cross-platform,61
6/10/2025,Huawei Watch 5,Huawei,Watch 5,Smartwatch,787.79,41.3,94.82,94.97,78.36,IPX8,9.2,2.1,"WiFi, Bluetooth, NFC",8,Cross-platform,62.8
6/10/2025,Amazfit T-Rex 3,Amazfit,T-Rex 3,Smartwatch,205.24,50.1,92.4,95.55,83.83,IPX8,7.9,4.7,"WiFi, Bluetooth, NFC",14,Cross-platform,59.7
6/10/2025,Apple Watch SE 3,Apple,Watch SE 3,Smartwatch,453.23,20.7,93.83,97.87,82.9,IPX8,8.1,1.6,"WiFi, Bluetooth, NFC, LTE",12,iOS,61.9
6/10/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,517.55,177.7,90.53,94.48,88.25,IPX7,9.3,,Bluetooth,3,Cross-platform,77.3
6/10/2025,Garmin Forerunner 965,Garmin,Forerunner 965,Sports Watch,587.13,543.8,94.01,99.23,77.51,IP68,8.5,4.3,Bluetooth,5,Cross-platform,63.1
6/10/2025,Amazfit Band 7,Amazfit,Band 7,Fitness Tracker,92.49,139.5,91.27,94.39,72.92,3ATM,7.5,,Bluetooth,9,Cross-platform,70
6/10/2025,Fitbit Inspire 4,Fitbit,Inspire 4,Fitness Tracker,272.68,91.2,88.38,95.4,71.56,3ATM,7.4,,Bluetooth,5,Cross-platform,68
6/10/2025,Garmin Forerunner 965,Garmin,Forerunner 965,Smartwatch,810.66,345,96.82,99.04,79.65,IP68,8.4,4.5,"WiFi, Bluetooth, NFC",15,Cross-platform,63.6
6/10/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,147,87.26,95.7,74.11,IPX7,6.9,,Bluetooth,4,Android/iOS,68.7
6/10/2025,Withings Steel HR,Withings,Steel HR,Sports Watch,212.65,130.7,96.84,93.85,76.41,IP68,7.4,4.3,Bluetooth,9,Cross-platform,59.9
6/10/2025,Withings Steel HR,Withings,Steel HR,Sports Watch,445.88,227.7,92.35,95.44,76.49,IPX8,8,4.7,Bluetooth,8,Cross-platform,60.9
6/10/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,415.64,183.8,85.37,95.42,90.22,IPX7,8.2,,Bluetooth,6,Cross-platform,74.6
6/10/2025,Apple Watch SE 3,Apple,Watch SE 3,Smartwatch,774.1,46.3,95.02,96.62,78.76,IP68,9.2,1.5,"WiFi, Bluetooth, NFC",10,iOS,63.7
6/10/2025,Apple Watch Ultra 2,Apple,Watch Ultra 2,Smartwatch,815.33,56.2,93.55,97.29,81.15,IPX8,8.7,3.1,"WiFi, Bluetooth, NFC",15,iOS,62.2
6/10/2025,Huawei Band 9,Huawei,Band 9,Smartwatch,773.52,70.4,94.72,93.53,79.13,IP68,9.3,3.3,"WiFi, Bluetooth, NFC, LTE",13,Android/iOS,62.6
6/10/2025,Fitbit Inspire 4,Fitbit,Inspire 4,Fitness Tracker,320.82,78.2,91.45,95.82,76.06,IPX4,7.3,,"Bluetooth, WiFi",8,Cross-platform,69.1
6/10/2025,Amazfit GTS 4,Amazfit,GTS 4,Sports Watch,174.05,124.8,94.34,94.42,71.3,IP68,6.2,2.9,"Bluetooth, WiFi",5,Android/iOS,57.6
6/10/2025,Fitbit Sense 2,Fitbit,Sense 2,Smartwatch,327.35,45.1,97.95,95.43,80.23,IPX8,7.7,2,"WiFi, Bluetooth, NFC",14,Cross-platform,61.3
6/10/2025,Fitbit Sense 2,Fitbit,Sense 2,Sports Watch,127.03,144,92.17,95.77,71.21,IP68,6.5,2.5,Bluetooth,6,Cross-platform,58.5
6/10/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,167.8,85.94,93.96,70.38,3ATM,7.3,,Bluetooth,3,Android/iOS,68.7
6/10/2025,Amazfit Band 7,Amazfit,Band 7,Fitness Tracker,166.12,161.9,93.73,93.44,71.8,IPX4,7.8,,"Bluetooth, WiFi",8,Android/iOS,71.2
6/10/2025,Garmin Instinct 2X,Garmin,Instinct 2X,Smartwatch,180.01,597.9,93.13,99.04,82.74,IP68,6.8,2.7,"WiFi, Bluetooth, NFC, LTE",8,Cross-platform,62
6/10/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,449.83,175,91.79,95.07,89.6,IPX7,8.1,,Bluetooth,3,Cross-platform,75.5
6/10/2025,Garmin Forerunner 965,Garmin,Forerunner 965,Sports Watch,797,322.5,97.8,98.57,75.42,5ATM,9.4,1.8,"Bluetooth, WiFi",7,Cross-platform,66.4
6/10/2025,Samsung Galaxy Watch 7,Samsung,Galaxy Watch 7,Smartwatch,685.57,50.9,93.44,96.4,80.51,IP68,8.6,2.3,"WiFi, Bluetooth, NFC, LTE",9,Android/iOS,62.2
6/10/2025,Polar Pacer Pro,Polar,Pacer Pro,Smartwatch,459.06,24.2,93.3,94.31,77.2,IP68,9,1.9,"WiFi, Bluetooth, NFC",11,Cross-platform,61.7
6/10/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,148,90.37,94.25,77.94,3ATM,7,,Bluetooth,5,Cross-platform,70
6/10/2025,Garmin Fenix 8,Garmin,Fenix 8,Sports Watch,353.31,305.4,94.52,98.58,79.34,5ATM,7,1.7,"Bluetooth, WiFi",9,Cross-platform,62.6
6/10/2025,Samsung Galaxy Watch Ultra,Samsung,Galaxy Watch Ultra,Smartwatch,363.63,52.1,96.09,97.92,79.4,5ATM,7.5,3.8,"WiFi, Bluetooth, NFC, LTE",11,Android/iOS,59.9
6/10/2025,Samsung Galaxy Watch Ultra,Samsung,Galaxy Watch Ultra,Smartwatch,560.63,32.8,96.52,97,80.56,IPX8,8.7,1.7,"WiFi, Bluetooth, NFC",15,Android/iOS,63
6/10/2025,Huawei Watch GT 5,Huawei,Watch GT 5,Smartwatch,279.83,42.5,93.62,93.92,78.66,5ATM,7.5,2,"WiFi, Bluetooth, NFC",12,Android/iOS,59.7
6/10/2025,Apple Watch SE 3,Apple,Watch SE 3,Smartwatch,587.41,36.5,94.25,96.76,81.19,IPX8,9,3.6,"WiFi, Bluetooth, NFC, LTE",8,iOS,62
6/10/2025,Apple Watch Ultra 2,Apple,Watch Ultra 2,Smartwatch,782.88,28.4,95.08,98.37,76.67,IP68,8.8,3.7,"WiFi, Bluetooth, NFC",11,iOS,61.1
6/10/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,133.9,91.78,93.88,70.78,IPX4,6.4,,Bluetooth,2,Android/iOS,67.3
6/10/2025,Withings ScanWatch 2,Withings,ScanWatch 2,Sports Watch,369.82,173.4,93.47,95.43,78.34,IPX8,7.4,3.1,Bluetooth,7,Cross-platform,61.5
6/10/2025,Fitbit Versa 4,Fitbit,Versa 4,Sports Watch,277.68,214.2,96.25,94.56,77.27,IPX8,8.1,3.5,Bluetooth,10,Cross-platform,62.5
6/10/2025,Samsung Galaxy Watch Ultra,Samsung,Galaxy Watch Ultra,Smartwatch,688.74,30,97.71,97.96,76.24,IP68,9.1,2.6,"WiFi, Bluetooth, NFC, LTE",15,Android/iOS,62.7
6/10/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,463.61,190.9,85.94,95,88.71,IPX7,8.8,,Bluetooth,6,Cross-platform,75.5
6/10/2025,Huawei Band 9,Huawei,Band 9,Smartwatch,609.97,63.7,92.35,93.34,79.34,IPX8,8.9,1.7,"WiFi, Bluetooth, NFC, LTE",10,Android/iOS,62.5
6/10/2025,Samsung Galaxy Watch FE,Samsung,Galaxy Watch FE,Smartwatch,485.31,61.1,96.89,96.67,77.1,IP68,8.6,2.6,"WiFi, Bluetooth, NFC, LTE",15,Android/iOS,62.3
6/10/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,141,86,95.39,70.41,3ATM,7.5,,Bluetooth,3,Android/iOS,68.7
6/10/2025,Amazfit Band 7,Amazfit,Band 7,Fitness Tracker,221.8,211.2,93.47,93.89,73.54,IPX4,7.3,,Bluetooth,9,Cross-platform,70.8
6/10/2025,Fitbit Versa 4,Fitbit,Versa 4,Smartwatch,273.04,70.1,93.77,93.71,81.83,5ATM,8.4,4.1,"WiFi, Bluetooth, NFC",8,Cross-platform,60.9
6/10/2025,Polar Pacer Pro,Polar,Pacer Pro,Sports Watch,334.47,110.4,94.03,94.81,74.16,5ATM,7.5,2.6,Bluetooth,6,Cross-platform,60.1
6/10/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,386.87,174.1,88.32,96.19,90.27,IPX7,7.6,,Bluetooth,5,Cross-platform,74.2
6/10/2025,Huawei Band 9,Huawei,Band 9,Smartwatch,135.69,18.3,96.63,96.07,84.29,IPX8,7.8,2.2,"WiFi, Bluetooth, NFC",8,Android/iOS,61.4
6/10/2025,Garmin Enduro 3,Garmin,Enduro 3,Sports Watch,560.1,1696.6,92.64,98.02,71.47,10ATM,9.4,4.8,Bluetooth,8,Cross-platform,62.8
6/10/2025,Samsung Galaxy Watch FE,Samsung,Galaxy Watch FE,Smartwatch,416.67,25,93.78,96.45,81.11,IP68,9.4,4.3,"WiFi, Bluetooth, NFC",11,Android/iOS,61.9
6/10/2025,Polar Pacer Pro,Polar,Pacer Pro,Smartwatch,286.38,18.1,94.12,95.28,76.87,IP68,7.1,4.9,"WiFi, Bluetooth, NFC",8,Cross-platform,56.6
6/10/2025,Apple Watch Ultra 2,Apple,Watch Ultra 2,Smartwatch,692.48,53.6,95.85,98.26,75.58,IP68,9.5,4.3,"WiFi, Bluetooth, NFC, LTE",12,iOS,62.3
6/10/2025,Fitbit Versa 4,Fitbit,Versa 4,Sports Watch,221.09,107.1,93.45,95.47,77.04,IP68,7.5,2.6,"Bluetooth, WiFi",8,Cross-platform,60.6
6/10/2025,Garmin Enduro 3,Garmin,Enduro 3,Sports Watch,931.88,2113.2,93.33,98.85,79.37,10ATM,8.5,1.8,Bluetooth,7,Cross-platform,64.9
6/10/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,304.2,174.9,86.35,94.38,86.62,IPX7,7.9,,Bluetooth,5,Cross-platform,73.3
6/10/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,531.26,189.9,89.26,93.92,87.21,IPX7,8.7,,Bluetooth,5,Android/iOS,75.5
6/10/2025,Polar Pacer Pro,Polar,Pacer Pro,Smartwatch,490.15,68.1,97.36,94.22,76.38,5ATM,8.7,4.6,"WiFi, Bluetooth, NFC",11,Cross-platform,60.8
6/10/2025,Polar Pacer Pro,Polar,Pacer Pro,Smartwatch,488.14,44.2,92.12,96.44,75.84,IP68,8.4,1.7,"WiFi, Bluetooth, NFC, LTE",13,Cross-platform,61.1
6/10/2025,Amazfit Band 7,Amazfit,Band 7,Fitness Tracker,155.48,144.2,89.78,93.12,71.2,IPX4,6.7,,"Bluetooth, WiFi",6,Cross-platform,67.7
6/10/2025,Samsung Galaxy Watch 7,Samsung,Galaxy Watch 7,Smartwatch,674.65,51.9,94.78,97.41,80.79,IP68,9.4,3.5,"WiFi, Bluetooth, NFC, LTE",13,Android/iOS,63.2
6/10/2025,Fitbit Inspire 4,Fitbit,Inspire 4,Fitness Tracker,199.12,120.6,88.7,95.36,73.67,IPX7,6.8,,Bluetooth,5,Cross-platform,68
6/10/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,323.22,169.9,86.9,95.07,91.97,IPX7,8.3,,Bluetooth,4,Cross-platform,75.4
